sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
111354.59013477562,4896,5741,416,0,0.75,78,78
82293.45643666635,5538,6807,416,0,1,98,104
39354.19691209814,3140,2636,548,635,0.25,26,26
-897268.1163318447,4424,4559,441,38,0.5,52,52
-2871.0668457804377,5036,5862,441,0,0.75,78,78
211836.17994021883,5236,6807,390,0,1,97,104
6204.569821491251,2905,2726,527,627,0.25,26,26
-1124384.7032282983,4084,4380,416,38,0.5,52,52
-159380.18641734144,4789,5749,416,0,0.75,78,78
84971.96308050121,4885,6807,390,0,1,99,104
26055.09016045762,2646,2534,560,632,0.25,26,26
239554.633386647,3526,4648,441,38,0.5,52,52
82007.21166704984,5109,5848,390,0,0.75,78,78
180303.05888149026,5488,6807,390,0,1,99,104
-72837.22442792403,2870,2782,569,515,0.25,26,26
-655152.3562912869,3976,4493,416,110,0.5,52,52
452894.3001946102,4543,5852,363,0,0.75,78,78
264108.581585909,4768,6807,390,0,1,100,104
-6652.783335803783,2573,2496,626,607,0.25,26,26
-232629.15446717103,3712,4687,465,38,0.5,52,52
-65009.14418738281,4976,5991,416,0,0.75,78,78
91002.48674697927,5190,6807,390,0,1,100,104
-13930.810018776,2383,2295,585,660,0.25,26,26
-473078.4502966666,3861,4569,441,108,0.5,52,52
-25784.463505918477,4752,6142,416,0,0.75,78,78
219788.62045577826,4728,6807,390,0,1,99,104
14647.232750919768,2655,2630,545,660,0.25,26,26
-366298.3878447653,3967,4498,441,38,0.5,52,52
53328.48804466081,4682,5930,390,0,0.75,78,78
253003.8908831176,4945,6807,390,0,1,100,104
-24986.525405040196,3387,2831,488,604,0.25,26,26
-129230.15102125272,4153,4492,441,75,0.5,52,52
84282.13625743592,4748,5537,390,0,0.75,78,78
182366.8052765954,4867,6807,390,0,1,99,104
280523.7390457358,2943,2635,593,484,0.25,26,26
-547386.3058394653,4090,4516,441,0,0.5,52,52
212378.62432937784,4533,5767,416,0,0.75,78,78
205332.0786028554,4942,6807,390,0,1,97,104
56636.99526392426,2673,2472,510,657,0.25,26,26
-93150.51435768305,4157,4273,416,239,0.5,52,52
96418.15243744744,4901,5892,363,0,0.75,78,78
166115.60261288995,5344,6807,363,0,1,98,104
122585.2959034969,2902,2580,531,599,0.25,26,26
-95380.3750795092,4205,4816,416,75,0.5,52,52
180211.25383370754,4838,5840,416,0,0.75,78,78
300880.12653811305,5129,6807,390,0,1,101,104
38193.738988089506,2892,2274,614,672,0.25,26,26
-542801.5337908807,4326,4531,390,0,0.5,52,52
-51558.92172154918,5227,6272,335,0,0.75,78,78
162977.72695243484,5133,6807,363,0,1,98,104
63583.666817448946,2804,2519,549,637,0.25,26,26
-324238.73900468805,4233,4702,465,145,0.5,52,52
-124134.71128354313,4831,5808,441,0,0.75,78,78
126394.05926233181,4795,6807,416,0,1,97,104
75858.90465355292,2479,2327,595,644,0.25,26,26
-120520.61011854305,3940,4483,441,145,0.5,52,52
47026.97683635851,4542,5774,416,0,0.75,78,78
145656.99793357385,4936,6807,416,0,1,99,104
81682.14382289059,2784,2577,510,621,0.25,26,26
-337461.8437047176,4242,4614,441,38,0.5,52,52
-221761.60725633163,4907,5743,441,0,0.75,78,78
119876.9277770777,5586,6807,416,0,1,98,104
1736.2226843041935,2182,2234,659,691,0.25,26,26
-60402.11989275343,4083,4449,416,207,0.5,52,52
-153415.07715042346,4605,6021,363,0,0.75,78,78
53647.066282383246,4848,6807,363,0,1,100,104
17290.287547072297,2543,2517,567,679,0.25,26,26
-63155.78631622378,3686,4620,416,143,0.5,52,52
-147362.70383794894,4372,5669,390,0,0.75,78,78
128093.18523955836,4449,6807,390,0,1,99,104
-23059.540311650453,2105,2476,653,603,0.25,26,26
-101053.95622804468,3914,4667,416,38,0.5,52,52
134983.77341687775,4538,5919,416,0,0.75,78,78
181954.21868786737,4899,6807,416,0,1,99,104
105898.94845627299,3454,2586,465,650,0.25,26,26
-399779.961439708,4125,4419,440,74,0.5,52,52
180350.40955679707,5240,5809,335,0,0.75,78,78
193573.5432887965,5533,6807,335,0,1,98,104
-362490.8158772448,3153,2971,563,437,0.25,26,26
-90643.51496836076,4138,4498,441,0,0.5,52,52
-5444.057796822619,5068,5853,390,0,0.75,78,78
201480.4276092283,5224,6807,390,0,1,100,104
137358.8789306693,3354,2531,509,575,0.25,26,26
-430623.19289629936,3769,4319,390,75,0.5,52,52
21585.262861277315,4421,5979,390,0,0.75,78,78
8450.783677105626,5072,6807,390,0,1,101,104
-63209.87580873802,2898,2466,488,508,0.25,26,26
-409945.92004887963,4292,4548,465,75,0.5,52,52
-102955.40636315753,4876,5604,416,0,0.75,78,78
245340.50150782763,5588,6807,363,0,1,99,104
16276.477229829847,2783,3164,541,600,0.25,26,26
-233352.8504332974,4231,4463,441,75,0.5,52,52
220164.23543203637,4955,5697,363,0,0.75,78,78
