sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
-1136.2077415676004,1519,1486,696,696,0.25,18,18
1362.0086262996601,3543,3487,551,551,0.5,43,43
13541.154354573615,5124,5124,335,335,0.75,70,70
24847.30038773785,6878,6807,0,0,1,103,104
2988.7162414588893,1628,1486,696,696,0.25,18,18
14572.435719723017,3320,3487,551,551,0.5,43,43
17618.003984859643,5059,5124,335,335,0.75,70,70
51496.018283730955,6962,6807,0,0,1,104,104
0.0,1428,1486,696,696,0.25,18,18
2892.479887038393,3552,3487,551,551,0.5,43,43
-27665.244423153552,5231,5124,335,335,0.75,70,70
6095.177826489573,7057,6807,0,0,1,104,104
1949.0236333945968,1583,1486,686,696,0.25,18,18
-3382.9475094607055,3625,3487,551,551,0.5,43,43
652.884064140258,5175,5124,306,335,0.75,70,70
-17758.41945020484,6686,6807,0,0,1,101,104
-2767.6932098663974,1638,1486,696,696,0.25,18,18
53725.1157952622,3739,3487,531,551,0.5,43,43
127793.59836258307,5242,5124,245,335,0.75,70,70
120508.66282708026,6911,6807,0,0,1,102,104
7230.599288559399,1509,1486,686,696,0.25,18,18
29312.796052780053,3556,3487,531,551,0.5,43,43
18377.560080995827,5123,5124,306,335,0.75,70,70
68242.94535380435,6783,6807,0,0,1,103,104
2171.4380952893953,1538,1486,686,696,0.25,18,18
5192.28358938335,3541,3487,551,551,0.5,43,43
-4803.559473830428,5176,5124,335,335,0.75,70,70
-40136.1819669536,6732,6807,0,0,1,103,104
4889.816088914406,1461,1486,686,696,0.25,18,18
-3755.615519801843,3501,3487,551,551,0.5,43,43
18387.752282191825,5335,5124,306,335,0.75,70,70
-31459.215108649325,6949,6807,0,0,1,102,104
2171.4380952893953,1538,1486,686,696,0.25,18,18
4415.870012622276,3470,3487,531,551,0.5,43,43
-9896.673173762603,4937,5124,335,335,0.75,70,70
-15127.204105588979,6725,6807,0,0,1,103,104
12273.571967314612,1492,1486,686,696,0.25,18,18
20283.118896215456,3530,3487,531,551,0.5,43,43
32587.035785952387,4984,5124,306,335,0.75,70,70
32317.76274461669,6868,6807,0,0,1,102,104
6033.95044214341,1618,1486,686,696,0.25,18,18
17614.977579601975,3666,3487,551,551,0.5,43,43
39992.546474497954,5303,5124,306,335,0.75,70,70
17655.850225236285,6802,6807,0,0,1,102,104
1241.3167994626,1464,1486,686,696,0.25,18,18
4971.8214284202895,3583,3487,551,551,0.5,43,43
-5682.9691225936185,5210,5124,335,335,0.75,70,70
44055.28150470855,6546,6807,0,0,1,101,104
1443.7753730247966,1707,1486,696,696,0.25,18,18
19341.286103313087,3896,3487,531,551,0.5,43,43
-10475.473157628168,5346,5124,306,335,0.75,70,70
-52476.82142148563,6927,6807,0,0,1,102,104
-107.84716595700047,1551,1486,696,696,0.25,18,18
6425.003439354039,3576,3487,551,551,0.5,43,43
13320.313625288709,5404,5124,306,335,0.75,70,70
-4437.019288248503,7147,6807,0,0,1,103,104
