sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
42294.05173236517,4455,6807,510,0,1,46,104
4376.294293483301,1914,1486,675,696,0.25,18,18
8252.827396611003,4728,3487,510,551,0.5,43,43
46507.089498089175,4845,5124,488,335,0.75,45,70
67912.79114837635,4877,6807,510,0,1,47,104
1036.1031724995987,2267,1486,663,696,0.25,18,18
28465.875772361862,4432,3487,488,551,0.5,43,43
-2192.477919638053,4588,5124,488,335,0.75,46,70
24931.41996123704,4548,6807,488,0,1,47,104
-299.7062078389026,2318,1486,675,696,0.25,18,18
8320.985676653881,4754,3487,531,551,0.5,43,43
5402.328523318965,4941,5124,510,335,0.75,45,70
66201.71652071332,4908,6807,510,0,1,46,104
2429.578906689396,1675,1486,696,696,0.25,18,18
-714.7598014027221,3892,3487,570,551,0.5,43,43
5896.9441217417625,4621,5124,551,335,0.75,44,70
2140.3030291978102,4567,6807,531,0,1,47,104
-558.1242323101005,1823,1486,696,696,0.25,18,18
41335.32310733685,4361,3487,510,551,0.5,43,43
77854.98926674745,4631,5124,488,335,0.75,48,70
184128.06979960843,4545,6807,488,0,1,46,104
5844.040478599501,1814,1486,675,696,0.25,18,18
6009.803003355269,4238,3487,570,551,0.5,43,43
28047.179890372114,4447,5124,531,335,0.75,48,70
17513.58117102968,4500,6807,531,0,1,49,104
22815.661653775427,2184,1486,675,696,0.25,18,18
34731.45493994975,4225,3487,465,551,0.5,43,43
46318.40614416155,4422,5124,441,335,0.75,45,70
55581.08057673539,4523,6807,441,0,1,47,104
-134.17390625909957,1880,1486,675,696,0.25,18,18
191.36182900189442,4439,3487,510,551,0.5,43,43
56450.415818726746,4769,5124,510,335,0.75,46,70
85493.92773016861,5006,6807,510,0,1,47,104
10550.902113356078,2112,1486,686,696,0.25,18,18
8422.176056223136,4513,3487,510,551,0.5,43,43
59305.583300341845,4483,5124,510,335,0.75,46,70
278124.53178559954,4780,6807,510,0,1,48,104
-129.28545532250246,2101,1486,663,696,0.25,18,18
3009.883913956429,4472,3487,531,551,0.5,43,43
64741.701455602655,4455,5124,531,335,0.75,44,70
72084.7032934195,4652,6807,531,0,1,46,104
9200.029920546705,2120,1486,686,696,0.25,18,18
12851.322301713035,4347,3487,510,551,0.5,43,43
60790.30232476054,4777,5124,531,335,0.75,46,70
118915.91407052462,4892,6807,510,0,1,46,104
7570.951455467903,1771,1486,686,696,0.25,18,18
21155.762435644578,4555,3487,531,551,0.5,43,43
63147.228056972155,4987,5124,488,335,0.75,45,70
110199.1108774121,4839,6807,510,0,1,47,104
1058.7859026089995,2199,1486,663,696,0.25,18,18
-5492.431809305807,4250,3487,488,551,0.5,43,43
18523.814521496643,4207,5124,488,335,0.75,48,70
40066.09045297281,4322,6807,488,0,1,47,104
-3103.21775607581,1907,1486,686,696,0.25,18,18
-7728.928031598134,4093,3487,570,551,0.5,43,43
13895.01856677781,4726,5124,551,335,0.75,47,70
-12965.58730762955,4834,6807,551,0,1,48,104
9427.724080790402,2101,1486,675,696,0.25,18,18
11896.631534741318,4290,3487,510,551,0.5,43,43
32024.976918947945,4313,5124,488,335,0.75,47,70
120942.09457511458,4584,6807,510,0,1,48,104
6894.31787521429,1854,1486,686,696,0.25,18,18
80156.14640182517,4022,3487,531,551,0.5,43,43
178545.86343916785,4313,5124,510,335,0.75,46,70
184187.60670316225,4363,6807,510,0,1,48,104
-3923.299427847508,2146,1486,675,696,0.25,18,18
3930.3299268082565,4402,3487,551,551,0.5,43,43
57762.85868482614,4636,5124,510,335,0.75,48,70
51880.12627141453,4526,6807,510,0,1,49,104
-2373.6617434820037,1682,1486,696,696,0.25,18,18
9243.395643304237,4123,3487,570,551,0.5,43,43
85020.23181561085,4424,5124,551,335,0.75,46,70
113909.05413608487,4335,6807,551,0,1,47,104
1331.3102868127016,1686,1486,696,696,0.25,18,18
38158.73552975049,4162,3487,531,551,0.5,43,43
23060.46298326571,4317,5124,510,335,0.75,48,70
188651.6862392535,4295,6807,510,0,1,47,104
-3910.49709556211,2251,1486,696,696,0.25,18,18
2984.6166011576647,4468,3487,551,551,0.5,43,43
77014.19817604707,4674,5124,531,335,0.75,48,70
74497.05751239244,4648,6807,531,0,1,47,104
-788.6897623003019,2245,1486,686,696,0.25,18,18
14201.298730737351,4305,3487,531,551,0.5,43,43
90548.08980311136,4632,5124,510,335,0.75,47,70
137393.71333018818,4721,6807,510,0,1,47,104
8018.6502294942,2195,1486,675,696,0.25,18,18
23520.444711902222,4380,3487,531,551,0.5,43,43
79736.71561102143,4461,5124,531,335,0.75,46,70
84508.32121542707,4585,6807,531,0,1,48,104
-1992.9276618607046,1905,1486,686,696,0.25,18,18
14434.705101072144,4621,3487,510,551,0.5,43,43
9792.88233874937,4787,5124,510,335,0.75,49,70
2763.9481341204455,4819,6807,510,0,1,50,104
10715.74754888537,2372,1486,686,696,0.25,18,18
27639.00713605304,4586,3487,510,551,0.5,43,43
54060.9244443144,4747,5124,488,335,0.75,50,70
87739.4397545722,4540,6807,488,0,1,49,104
-543.4068829099042,1722,1486,675,696,0.25,18,18
22602.876013648718,4072,3487,510,551,0.5,43,43
32740.410465400048,4383,5124,510,335,0.75,47,70
49985.06761915081,4324,6807,510,0,1,47,104
-2631.9744286875994,1884,1486,675,696,0.25,18,18
-409.75979218208295,4431,3487,531,551,0.5,43,43
128785.40895984565,4754,5124,488,335,0.75,47,70
189770.2890218706,4717,6807,488,0,1,47,104
-1283.0631675414015,1809,1486,686,696,0.25,18,18
-2883.9047126288156,4291,3487,551,551,0.5,43,43
-18696.301039772305,4294,5124,551,335,0.75,49,70
25553.4592952824,4120,6807,551,0,1,48,104
806.7434060708929,1940,1486,696,696,0.25,18,18
-3995.0614300335255,3826,3487,570,551,0.5,43,43
28566.29208717641,4431,5124,510,335,0.75,50,70
21184.274295259194,4457,6807,510,0,1,51,104
136.14887523198877,2218,1486,675,696,0.25,18,18
2552.5777816446266,4340,3487,510,551,0.5,43,43
60428.71892083398,4738,5124,488,335,0.75,48,70
126101.24895535171,4725,6807,488,0,1,48,104
2893.6760872930977,1858,1486,675,696,0.25,18,18
19063.71747904483,4560,3487,551,551,0.5,43,43
109921.01874346062,4581,5124,551,335,0.75,44,70
123996.07967470083,4813,6807,551,0,1,47,104
8845.902325361909,1975,1486,675,696,0.25,18,18
46848.10344204939,4448,3487,488,551,0.5,43,43
86742.04419555567,4726,5124,488,335,0.75,48,70
156532.3283209538,4466,6807,488,0,1,47,104
297.0309615086044,1577,1486,696,696,0.25,18,18
12349.627611580463,4448,3487,465,551,0.5,43,43
40710.713349709666,4457,5124,465,335,0.75,46,70
91697.20175597857,4693,6807,465,0,1,48,104
-579.1736148441046,1884,1486,686,696,0.25,18,18
4345.6570129379925,3900,3487,570,551,0.5,43,43
60532.7783610472,4617,5124,551,335,0.75,49,70
190215.00997252495,4782,6807,531,0,1,48,104
2524.0967607110924,1933,1486,686,696,0.25,18,18
14603.71994555472,4271,3487,531,551,0.5,43,43
71655.94440676927,4446,5124,531,335,0.75,47,70
1388.1075739826983,4599,6807,531,0,1,48,104
0.0,2389,1486,675,696,0.25,18,18
16713.386804185364,4545,3487,551,551,0.5,43,43
