sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
171546.94533026882,5468,6807,363,0,1,64,104
3292.379909258894,1653,1486,686,696,0.25,18,18
-5484.364191942661,3863,3487,551,551,0.5,43,43
57134.0406332213,5323,5124,390,335,0.75,65,70
92291.33392532471,5313,6807,390,0,1,65,104
6637.448986496388,1834,1486,686,696,0.25,18,18
55323.737754217145,4303,3487,531,551,0.5,43,43
36526.14805358049,5560,5124,390,335,0.75,66,70
120899.5471459069,5573,6807,390,0,1,65,104
-89.3872424683941,1744,1486,686,696,0.25,18,18
9770.75396708853,3874,3487,510,551,0.5,43,43
9779.422926396983,5484,5124,335,335,0.75,67,70
71468.72825616073,5565,6807,335,0,1,68,104
3800.565122255981,1807,1486,686,696,0.25,18,18
-691.445434085822,4107,3487,531,551,0.5,43,43
-22437.68859280703,5397,5124,390,335,0.75,65,70
54954.12002534016,5389,6807,363,0,1,65,104
5155.208711273602,2105,1486,686,696,0.25,18,18
37314.66076730397,4335,3487,510,551,0.5,43,43
89780.07959433582,5575,5124,335,335,0.75,64,70
225317.8900929907,5612,6807,335,0,1,64,104
-261.05466871090016,1648,1486,696,696,0.25,18,18
32304.42835748199,4310,3487,510,551,0.5,43,43
53171.997794658106,5768,5124,363,335,0.75,66,70
129921.60742706654,5602,6807,363,0,1,66,104
2031.0633676777916,1764,1486,686,696,0.25,18,18
14771.96455441495,3792,3487,570,551,0.5,43,43
76746.99039224553,5336,5124,390,335,0.75,63,70
154318.3241879507,5407,6807,390,0,1,65,104
1685.4410963656064,1733,1486,686,696,0.25,18,18
24173.799213635906,3954,3487,510,551,0.5,43,43
66867.84943050415,5176,5124,390,335,0.75,61,70
95868.12816128801,5381,6807,363,0,1,64,104
6772.142102534893,1843,1486,686,696,0.25,18,18
3536.979472153802,3767,3487,551,551,0.5,43,43
24833.8738773149,4826,5124,416,335,0.75,63,70
55972.98694940203,5022,6807,416,0,1,65,104
-2258.2877827789057,2099,1486,696,696,0.25,18,18
43590.273000680434,3960,3487,531,551,0.5,43,43
43070.65344047262,5203,5124,363,335,0.75,68,70
10318.406830392656,5214,6807,363,0,1,67,104
-1463.3514889064113,1969,1486,675,696,0.25,18,18
-11850.092281246778,3975,3487,531,551,0.5,43,43
18434.9267733737,5458,5124,390,335,0.75,65,70
161484.79140334635,5648,6807,363,0,1,66,104
1575.841375696999,1922,1486,686,696,0.25,18,18
-21.026725173531077,3659,3487,531,551,0.5,43,43
2589.7548355755744,5240,5124,416,335,0.75,65,70
48167.87096918062,5152,6807,416,0,1,64,104
4508.213853978395,1746,1486,696,696,0.25,18,18
-2922.583381288824,4263,3487,531,551,0.5,43,43
-42089.8948222007,5320,5124,363,335,0.75,63,70
5535.174908585174,5486,6807,363,0,1,65,104
4059.4626837231963,2143,1486,675,696,0.25,18,18
73221.87055485019,3637,3487,510,551,0.5,43,43
116013.41114354797,5239,5124,363,335,0.75,64,70
232709.28461565054,5490,6807,335,0,1,65,104
-3141.4619443125034,2352,1486,675,696,0.25,18,18
9009.267300729438,4348,3487,551,551,0.5,43,43
-2074.1104921830706,5406,5124,390,335,0.75,65,70
16181.056916920703,5125,6807,390,0,1,66,104
-400.51159700451535,1667,1486,696,696,0.25,18,18
2156.1768678496637,3949,3487,551,551,0.5,43,43
4123.822130120929,5326,5124,390,335,0.75,65,70
125043.18887939057,5547,6807,416,0,1,65,104
3986.6257411335946,1840,1486,696,696,0.25,18,18
25422.534370434554,4175,3487,531,551,0.5,43,43
31702.71042369156,5654,5124,416,335,0.75,65,70
64101.79802424643,5589,6807,416,0,1,66,104
7437.689585527982,2096,1486,686,696,0.25,18,18
-2423.9795135540435,3962,3487,531,551,0.5,43,43
57617.16774266568,5319,5124,390,335,0.75,65,70
102100.91089187897,5296,6807,390,0,1,64,104
2327.867645000698,1652,1486,686,696,0.25,18,18
2505.578431895835,3627,3487,551,551,0.5,43,43
-4064.7139814854872,5245,5124,416,335,0.75,66,70
82411.2990466887,5167,6807,416,0,1,67,104
-1630.0460845494977,2005,1486,696,696,0.25,18,18
20611.727825400958,3707,3487,551,551,0.5,43,43
6129.713869515197,5610,5124,390,335,0.75,62,70
41963.331530431096,5663,6807,390,0,1,65,104
41357.84030227511,2160,1486,686,696,0.25,18,18
67139.97629004328,3976,3487,531,551,0.5,43,43
79626.99345699904,5720,5124,335,335,0.75,66,70
84034.61125691087,5735,6807,335,0,1,65,104
1258.008979117104,2101,1486,663,696,0.25,18,18
47591.51777645827,3788,3487,531,551,0.5,43,43
-189.0700978372795,5225,5124,363,335,0.75,66,70
60729.254560342815,5235,6807,363,0,1,65,104
-2236.367114697402,1572,1486,696,696,0.25,18,18
-898.4138865084087,3769,3487,551,551,0.5,43,43
3814.5968797977666,5366,5124,416,335,0.75,67,70
75986.37090358556,5466,6807,363,0,1,65,104
10568.807426126099,2145,1486,696,696,0.25,18,18
4576.355511100124,3575,3487,570,551,0.5,43,43
40558.82370568026,5329,5124,390,335,0.75,64,70
100963.67759020948,5357,6807,390,0,1,66,104
2955.1343517032965,1769,1486,686,696,0.25,18,18
52249.05885824655,3894,3487,531,551,0.5,43,43
62022.276782331566,5629,5124,363,335,0.75,62,70
87389.08931638999,5612,6807,363,0,1,67,104
1661.903136664197,1887,1486,686,696,0.25,18,18
12130.419530062827,3783,3487,551,551,0.5,43,43
90205.73320184153,5576,5124,416,335,0.75,63,70
103578.23767912209,5710,6807,390,0,1,66,104
1482.838504047495,1793,1486,686,696,0.25,18,18
40258.72999607866,4208,3487,510,551,0.5,43,43
83697.19482470122,5816,5124,363,335,0.75,66,70
113668.61995128045,5879,6807,363,0,1,66,104
2243.775712364072,2074,1486,675,696,0.25,18,18
-1870.465160687174,3700,3487,531,551,0.5,43,43
13526.947450609558,5418,5124,416,335,0.75,64,70
9777.388056506115,5711,6807,390,0,1,65,104
12519.312229923496,1793,1486,686,696,0.25,18,18
53921.860883236215,3911,3487,531,551,0.5,43,43
10272.250832105878,5765,5124,363,335,0.75,65,70
-7613.078457913465,5810,6807,363,0,1,67,104
-1233.5307630911002,1962,1486,675,696,0.25,18,18
11112.941588456595,4032,3487,531,551,0.5,43,43
44390.29424507973,5237,5124,363,335,0.75,65,70
63784.052832602014,5126,6807,363,0,1,66,104
32897.21776221749,1800,1486,686,696,0.25,18,18
-5619.737055349376,3978,3487,551,551,0.5,43,43
87329.19945986464,5556,5124,390,335,0.75,64,70
123160.48681293243,5541,6807,416,0,1,64,104
5655.180254450692,1960,1486,686,696,0.25,18,18
25379.68986698695,3691,3487,551,551,0.5,43,43
43006.46839262218,4813,5124,335,335,0.75,63,70
43967.77043502152,4902,6807,335,0,1,65,104
9061.4415619278,1845,1486,686,696,0.25,18,18
-12403.791304940441,3591,3487,570,551,0.5,43,43
6656.72050625417,4975,5124,416,335,0.75,60,70
25332.593662271218,5192,6807,390,0,1,64,104
2376.0031100229025,1993,1486,686,696,0.25,18,18
24651.015835763705,3788,3487,551,551,0.5,43,43
45364.75949130479,5110,5124,390,335,0.75,66,70
203029.66203109664,5097,6807,335,0,1,66,104
5879.931725988891,1950,1486,686,696,0.25,18,18
39824.26570238675,3937,3487,531,551,0.5,43,43
129586.61049242663,5602,5124,335,335,0.75,65,70
