sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
689624.8230170847,4509,4818,145,75,0.5,52,52
144891.49617935886,5775,5982,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-105730.1112666959,2323,2783,631,390,0.25,26,26
1027905.2968532189,4701,4374,38,110,0.5,52,52
-64590.905783989256,5942,5810,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
65534.81304458004,2588,2431,585,587,0.25,26,26
-785803.6496616162,4137,4301,38,0,0.5,52,52
132309.8423589706,5854,5721,0,38,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-62373.394208997895,2538,2475,668,558,0.25,26,26
-780547.2490093565,4435,4600,74,38,0.5,52,52
116461.18528532973,6009,5766,38,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
13153.4892483053,2557,2892,505,587,0.25,26,26
767183.6177989183,4685,4444,38,0,0.5,52,52
36571.42543073026,6095,5967,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-59802.38452929229,2684,2429,602,602,0.25,26,26
95012.5598710739,4161,4239,38,38,0.5,52,52
45200.70424473674,5822,5875,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
56059.85580737599,2676,2382,524,661,0.25,26,26
3173729.0822544685,4386,4481,0,0,0.5,52,52
-79148.8470100603,5535,5685,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
244689.46600976368,2884,2582,505,599,0.25,26,26
2527018.47678643,4168,4552,38,0,0.5,52,52
-162413.38718793474,5891,5778,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-13340.276268167205,2405,2960,657,573,0.25,26,26
-275696.2363862045,4144,4664,143,111,0.5,52,52
58399.75493876807,5837,6021,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-24728.780546769092,2500,2481,610,616,0.25,26,26
1201677.9122615154,4475,4368,0,38,0.5,52,52
-200216.48580031755,5896,5752,38,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
60379.10283667613,2725,2888,630,604,0.25,26,26
1122885.2308266165,4633,4512,38,75,0.5,52,52
503544.74440729705,5533,6135,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-695.9083147284391,2147,2710,645,497,0.25,26,26
81055.18974634905,4395,4414,75,0,0.5,52,52
276319.84087755095,5757,5785,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
51757.599124698245,2818,2841,577,634,0.25,26,26
686049.3502460469,4374,4362,0,0,0.5,52,52
121633.93877866259,5948,5885,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
33527.59556872648,2385,2585,621,521,0.25,26,26
283306.19323375996,4807,4411,0,174,0.5,52,52
346263.26005342,5796,5706,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
25252.812394297194,2527,2328,607,672,0.25,26,26
-345077.5283172965,4654,4471,0,0,0.5,52,52
243035.1958516657,5729,6017,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
5016.459494813889,2778,2396,601,625,0.25,26,26
151945.1016539689,4717,4618,0,0,0.5,52,52
189199.9951083664,5757,5848,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
5312.553897684501,2618,2939,612,632,0.25,26,26
787772.5575375484,4536,4492,38,111,0.5,52,52
494592.9376094225,5714,5811,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-78326.62340297904,2716,2357,662,462,0.25,26,26
-325033.9929657363,4289,4304,38,75,0.5,52,52
-139752.76833533365,5634,5893,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-33593.51695402583,2773,2646,585,542,0.25,26,26
-368641.282924853,4572,4437,74,0,0.5,52,52
-79165.9520187494,5789,5628,0,75,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-12257.730750005705,2608,2781,656,540,0.25,26,26
912657.8511551871,4690,4494,0,0,0.5,52,52
170502.81888576917,5848,5842,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-70238.30281531811,2766,2565,595,503,0.25,26,26
-161905.51713699332,4467,4200,38,75,0.5,52,52
467.67249774365155,5847,6003,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
17028.85147821775,2645,2618,542,611,0.25,26,26
-977565.5481871075,4622,4531,111,38,0.5,52,52
41977.47472883425,5529,5688,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-75124.6221828379,2416,2802,655,606,0.25,26,26
303751.7731282945,4564,4438,0,0,0.5,52,52
255344.86943397467,5727,5873,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
67434.34497907067,2521,2662,654,607,0.25,26,26
-191409.26872305444,4634,4777,38,38,0.5,52,52
62667.679453396515,5598,5761,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-5543.332973854999,2526,2535,670,634,0.25,26,26
432265.32419941603,4482,4435,38,38,0.5,52,52
29118.1785040492,5917,5924,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
